route,sample,label,probability,baseline_prediction,pose_valid_ratio,quality_decision,baseline_correct,quality_reasons
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam4.avi#f571-601,1,0.80309752,1,0.843750,FALL,1,"{""target_jump"": 2, ""too_few_joints"": 8, ""torso_missing"": 8}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam5.avi#f615-645,0,0.30694810,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam5.avi#f656-686,1,0.46409088,0,0.875000,ADL,0,"{""target_jump"": 8}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam6.avi#f638-668,0,0.91502039,1,0.437500,UNKNOWN,0,"{""too_few_joints"": 36, ""torso_missing"": 36}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam6.avi#f679-709,1,0.98001924,1,0.421875,UNKNOWN,1,"{""too_few_joints"": 37, ""torso_missing"": 37}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam7.avi#f638-668,0,0.75386056,1,0.609375,FALL,0,"{""target_jump"": 2, ""too_few_joints"": 23, ""torso_missing"": 23}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam7.avi#f679-709,1,0.95722398,1,0.937500,FALL,1,"{""target_jump"": 2, ""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam8.avi#f607-637,0,0.21322426,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute18/cam8.avi#f648-678,1,0.54664258,1,1.000000,FALL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam2.avi#f447-477,0,0.18523562,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam2.avi#f495-525,0,0.16605649,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam2.avi#f527-557,1,0.14971890,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam2.avi#f557-587,1,0.27174742,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam2.avi#f587-617,1,0.35705078,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam4.avi#f439-469,0,0.52989155,1,0.687500,FALL,0,"{""target_jump"": 18, ""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam4.avi#f487-517,0,0.51494896,1,0.765625,FALL,0,"{""target_jump"": 15}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam4.avi#f519-549,1,0.49554965,0,0.640625,ADL,0,"{""target_jump"": 23}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam4.avi#f549-579,1,0.69965211,1,0.375000,UNKNOWN,1,"{""target_jump"": 30, ""too_few_joints"": 10, ""torso_missing"": 10}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam4.avi#f579-609,1,0.95615233,1,0.406250,UNKNOWN,1,"{""too_few_joints"": 38, ""torso_missing"": 38}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam5.avi#f425-455,0,0.78428923,1,0.781250,FALL,0,"{""target_jump"": 14}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam5.avi#f473-503,0,0.91502558,1,0.765625,FALL,0,"{""target_jump"": 15}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam5.avi#f505-535,1,0.36553496,0,0.250000,UNKNOWN,0,"{""target_jump"": 48}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam5.avi#f535-565,1,0.77112630,1,0.968750,FALL,1,"{""target_jump"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam5.avi#f565-595,1,0.96738321,1,0.703125,FALL,1,"{""target_jump"": 15, ""too_few_joints"": 4, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam6.avi#f449-479,0,0.27371686,0,0.906250,ADL,1,"{""too_few_joints"": 6, ""torso_missing"": 6}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam6.avi#f497-527,0,0.17333900,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam6.avi#f529-559,1,0.57313310,1,0.937500,FALL,1,"{""too_few_joints"": 4, ""torso_missing"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam6.avi#f559-589,1,0.99522239,1,0.125000,UNKNOWN,1,"{""too_few_joints"": 56, ""torso_missing"": 56}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam6.avi#f589-619,1,0.99571991,1,0.000000,UNKNOWN,1,"{""too_few_joints"": 64, ""torso_missing"": 64}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam7.avi#f420-450,0,0.09728507,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam7.avi#f468-498,0,0.20038639,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam7.avi#f500-530,1,0.56085128,1,1.000000,FALL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam7.avi#f530-560,1,0.94582748,1,0.500000,FALL,1,"{""too_few_joints"": 32, ""torso_missing"": 32}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam7.avi#f560-590,1,0.98075470,1,0.453125,UNKNOWN,1,"{""too_few_joints"": 35, ""torso_missing"": 35}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam8.avi#f440-470,0,0.19550588,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam8.avi#f488-518,0,0.25009216,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam8.avi#f520-550,1,0.46755693,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam8.avi#f550-580,1,0.99558207,1,0.156250,UNKNOWN,1,"{""too_few_joints"": 54, ""torso_missing"": 54}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute19/cam8.avi#f580-610,1,0.98826319,1,0.125000,UNKNOWN,1,"{""too_few_joints"": 56, ""torso_missing"": 56}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam2.avi#f359-389,0,0.33800977,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam2.avi#f409-439,0,0.42014483,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam2.avi#f554-584,1,0.19295963,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam2.avi#f584-614,1,0.41010710,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam2.avi#f614-644,1,0.49735781,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam2.avi#f644-674,1,0.86035550,1,0.812500,FALL,1,"{""too_few_joints"": 12, ""torso_missing"": 12}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam4.avi#f360-390,0,0.50623974,1,0.468750,UNKNOWN,0,"{""target_jump"": 34}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam4.avi#f410-440,0,0.55346572,1,0.125000,UNKNOWN,0,"{""target_jump"": 56}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam4.avi#f555-585,1,0.92302401,1,0.312500,UNKNOWN,1,"{""target_jump"": 44}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam4.avi#f585-615,1,0.37179606,0,0.500000,ADL,0,"{""target_jump"": 32}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam4.avi#f615-645,1,0.93970641,1,0.093750,UNKNOWN,1,"{""target_jump"": 56, ""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam4.avi#f645-675,1,0.82898487,1,0.718750,FALL,1,"{""target_jump"": 2, ""too_few_joints"": 16, ""torso_missing"": 16}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam5.avi#f360-390,0,0.63474872,1,0.812500,FALL,0,"{""target_jump"": 12}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam5.avi#f410-440,0,0.49612993,0,0.500000,ADL,1,"{""target_jump"": 32}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam5.avi#f555-585,1,0.53364633,1,0.531250,FALL,1,"{""target_jump"": 30}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam5.avi#f585-615,1,0.96477720,1,0.500000,FALL,1,"{""target_jump"": 25, ""too_few_joints"": 7, ""torso_missing"": 7}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam5.avi#f615-645,1,0.86654776,1,0.640625,FALL,1,"{""target_jump"": 23}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam5.avi#f645-675,1,0.75279087,1,0.703125,FALL,1,"{""target_jump"": 10, ""too_few_joints"": 9, ""torso_missing"": 9}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam6.avi#f354-384,0,0.11441790,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam6.avi#f404-434,0,0.19252374,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam6.avi#f549-579,1,0.36048358,0,0.968750,ADL,0,"{""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam6.avi#f579-609,1,0.94875346,1,0.406250,UNKNOWN,1,"{""too_few_joints"": 38, ""torso_missing"": 38}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam6.avi#f609-639,1,0.99571991,1,0.000000,UNKNOWN,1,"{""too_few_joints"": 64, ""torso_missing"": 64}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam6.avi#f639-669,1,0.99455662,1,0.125000,UNKNOWN,1,"{""too_few_joints"": 56, ""torso_missing"": 56}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam7.avi#f354-384,0,0.18216029,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam7.avi#f404-434,0,0.11043659,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam7.avi#f549-579,1,0.38205392,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam7.avi#f579-609,1,0.65318227,1,0.812500,FALL,1,"{""too_few_joints"": 12, ""torso_missing"": 12}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam7.avi#f609-639,1,0.66170686,1,0.875000,FALL,1,"{""too_few_joints"": 8, ""torso_missing"": 8}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam7.avi#f639-669,1,0.99443874,1,0.156250,UNKNOWN,1,"{""too_few_joints"": 54, ""torso_missing"": 54}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam8.avi#f350-380,0,0.11238453,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam8.avi#f400-430,0,0.19526902,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam8.avi#f545-575,1,0.48800030,0,0.968750,ADL,0,"{""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam8.avi#f575-605,1,0.69216730,1,1.000000,FALL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam8.avi#f605-635,1,0.66483023,1,1.000000,FALL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute20/cam8.avi#f635-665,1,0.99534215,1,0.156250,UNKNOWN,1,"{""too_few_joints"": 54, ""torso_missing"": 54}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam2.avi#f568-598,0,0.58194088,1,0.906250,FALL,0,"{""too_few_joints"": 6, ""torso_missing"": 6}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam2.avi#f898-928,1,0.63880395,1,0.812500,FALL,1,"{""too_few_joints"": 12, ""torso_missing"": 12}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam4.avi#f538-568,0,0.52040508,1,0.640625,FALL,0,"{""target_jump"": 14, ""too_few_joints"": 9, ""torso_missing"": 9}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam4.avi#f868-898,1,0.80869791,1,0.750000,FALL,1,"{""too_few_joints"": 16, ""torso_missing"": 16}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam5.avi#f546-576,0,0.96595806,1,0.343750,UNKNOWN,0,"{""target_jump"": 34, ""too_few_joints"": 8, ""torso_missing"": 8}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam5.avi#f876-906,1,0.97898769,1,0.406250,UNKNOWN,1,"{""target_jump"": 5, ""too_few_joints"": 33, ""torso_missing"": 33}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam6.avi#f570-600,0,0.89452724,1,0.734375,FALL,0,"{""too_few_joints"": 17, ""torso_missing"": 17}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam6.avi#f900-930,1,0.99070990,1,0.156250,UNKNOWN,1,"{""too_few_joints"": 54, ""torso_missing"": 54}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam7.avi#f570-600,0,0.30437391,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam7.avi#f900-930,1,0.98566528,1,0.453125,UNKNOWN,1,"{""too_few_joints"": 35, ""torso_missing"": 35}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam8.avi#f538-568,0,0.53329624,1,1.000000,FALL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute21/cam8.avi#f868-898,1,0.72853160,1,0.906250,FALL,1,"{""too_few_joints"": 6, ""torso_missing"": 6}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam2.avi#f782-812,0,0.18877388,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam2.avi#f818-848,1,0.49654388,0,0.875000,ADL,0,"{""too_few_joints"": 8, ""torso_missing"": 8}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam4.avi#f777-807,0,0.52757216,1,0.125000,UNKNOWN,0,"{""target_jump"": 56}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam4.avi#f813-843,1,0.33650134,0,0.437500,UNKNOWN,0,"{""target_jump"": 36}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam5.avi#f789-819,0,0.92752942,1,0.593750,FALL,0,"{""target_jump"": 2, ""too_few_joints"": 24, ""torso_missing"": 24}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam5.avi#f825-855,1,0.90872219,1,0.609375,FALL,1,"{""too_few_joints"": 25, ""torso_missing"": 25}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam6.avi#f782-812,0,0.84008746,1,0.296875,UNKNOWN,0,"{""too_few_joints"": 45, ""torso_missing"": 45}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam6.avi#f818-848,1,0.85430792,1,0.421875,UNKNOWN,1,"{""too_few_joints"": 37, ""torso_missing"": 37}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam7.avi#f782-812,0,0.19487359,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam7.avi#f818-848,1,0.60318445,1,0.875000,FALL,1,"{""too_few_joints"": 8, ""torso_missing"": 8}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam8.avi#f770-800,0,0.86361678,1,0.578125,FALL,0,"{""too_few_joints"": 27, ""torso_missing"": 27}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute22/cam8.avi#f806-836,1,0.97027153,1,0.515625,FALL,1,"{""too_few_joints"": 31, ""torso_missing"": 31}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam2.avi#f715-745,0,0.26574783,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam2.avi#f1572-1602,1,0.99377464,1,0.031250,UNKNOWN,1,"{""too_few_joints"": 62, ""torso_missing"": 62}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam2.avi#f1602-1632,1,0.34018419,0,0.968750,ADL,0,"{""too_few_joints"": 2, ""torso_missing"": 2}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam2.avi#f1714-1744,0,0.26203928,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam2.avi#f3626-3656,1,0.99343975,1,0.156250,UNKNOWN,1,"{""too_few_joints"": 54, ""torso_missing"": 54}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam2.avi#f4158-4188,0,0.21021572,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam5.avi#f1572-1602,1,0.73586177,1,0.750000,FALL,1,"{""too_few_joints"": 16, ""torso_missing"": 16}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam4.avi#f708-738,0,0.29374932,0,0.515625,ADL,1,"{""target_jump"": 24, ""too_few_joints"": 7, ""torso_missing"": 7}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam4.avi#f1565-1595,1,0.28679931,0,0.937500,ADL,0,"{""target_jump"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam4.avi#f1595-1625,1,0.31626963,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam4.avi#f1707-1737,0,0.39596050,0,0.843750,ADL,1,"{""target_jump"": 10}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam4.avi#f3619-3649,1,0.14718095,0,0.500000,ADL,0,"{""target_jump"": 32}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam4.avi#f4151-4181,0,0.59333669,1,0.593750,FALL,0,"{""target_jump"": 26}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam5.avi#f717-747,0,0.64675306,1,0.546875,FALL,0,"{""target_jump"": 29}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam5.avi#f1574-1604,1,0.73240477,1,0.765625,FALL,1,"{""too_few_joints"": 15, ""torso_missing"": 15}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam5.avi#f1604-1634,1,0.79181762,1,0.812500,FALL,1,"{""target_jump"": 2, ""too_few_joints"": 10, ""torso_missing"": 10}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam5.avi#f1716-1746,0,0.31246095,0,0.812500,ADL,1,"{""target_jump"": 12}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam5.avi#f3628-3658,1,0.70172488,1,0.031250,UNKNOWN,1,"{""target_jump"": 51, ""too_few_joints"": 11, ""torso_missing"": 11}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam5.avi#f4160-4190,0,0.15468825,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam6.avi#f723-753,0,0.30220922,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam6.avi#f1580-1610,1,0.39257423,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam6.avi#f1610-1640,1,0.28140346,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam6.avi#f1722-1752,0,0.11568331,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam6.avi#f3634-3664,1,0.15668015,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam6.avi#f4166-4196,0,0.36051529,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam7.avi#f713-743,0,0.55539381,1,1.000000,FALL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam7.avi#f1570-1600,1,0.47641645,0,0.875000,ADL,0,"{""too_few_joints"": 8, ""torso_missing"": 8}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam7.avi#f1600-1630,1,0.32823447,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam7.avi#f1712-1742,0,0.09890561,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam7.avi#f3624-3654,1,0.29289330,0,1.000000,ADL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam7.avi#f4156-4186,0,0.23917040,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam8.avi#f663-693,0,0.63830546,1,1.000000,FALL,0,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam8.avi#f1520-1550,1,0.93566315,1,0.687500,FALL,1,"{""too_few_joints"": 20, ""torso_missing"": 20}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam8.avi#f1550-1580,1,0.99554770,1,0.031250,UNKNOWN,1,"{""too_few_joints"": 62, ""torso_missing"": 62}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam8.avi#f1662-1692,0,0.36094324,0,1.000000,ADL,1,{}
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam8.avi#f3574-3604,1,0.87599450,1,0.937500,FALL,1,"{""target_jump"": 4}"
YOLO-Pose+ST-GCN++,dataset/dataset/chute23/cam8.avi#f4106-4136,0,0.17880394,0,1.000000,ADL,1,{}
