path,video_path,label,subject,dataset,start_frame,end_frame,start_seconds,end_seconds,fall_onset_seconds,pose_valid_ratio
Subject 3/ADL/02.mp4#f48-111,Subject 3/ADL/02.mp4,0,3,gmdcsa24,48,111,1.606599,3.715261,,1.000000
Subject 3/ADL/02.mp4#f64-127,Subject 3/ADL/02.mp4,0,3,gmdcsa24,64,127,2.142132,4.250794,,1.000000
Subject 3/ADL/02.mp4#f80-143,Subject 3/ADL/02.mp4,0,3,gmdcsa24,80,143,2.677665,4.786327,,1.000000
Subject 3/ADL/02.mp4#f96-159,Subject 3/ADL/02.mp4,0,3,gmdcsa24,96,159,3.213199,5.321860,,1.000000
Subject 3/ADL/02.mp4#f112-175,Subject 3/ADL/02.mp4,0,3,gmdcsa24,112,175,3.748732,5.857393,,1.000000
Subject 3/ADL/02.mp4#f128-191,Subject 3/ADL/02.mp4,0,3,gmdcsa24,128,191,4.284265,6.392926,,1.000000
Subject 3/ADL/02.mp4#f144-207,Subject 3/ADL/02.mp4,0,3,gmdcsa24,144,207,4.819798,6.928459,,1.000000
Subject 3/ADL/02.mp4#f160-223,Subject 3/ADL/02.mp4,0,3,gmdcsa24,160,223,5.355331,7.463992,,1.000000
Subject 3/ADL/02.mp4#f176-239,Subject 3/ADL/02.mp4,0,3,gmdcsa24,176,239,5.890864,7.999526,,1.000000
Subject 3/ADL/02.mp4#f192-255,Subject 3/ADL/02.mp4,0,3,gmdcsa24,192,255,6.426397,8.535059,,1.000000
Subject 3/ADL/02.mp4#f208-271,Subject 3/ADL/02.mp4,0,3,gmdcsa24,208,271,6.961930,9.070592,,1.000000
Subject 3/ADL/03.mp4#f0-63,Subject 3/ADL/03.mp4,0,3,gmdcsa24,0,63,0.000000,2.111727,,1.000000
Subject 3/ADL/03.mp4#f16-79,Subject 3/ADL/03.mp4,0,3,gmdcsa24,16,79,0.536312,2.648039,,1.000000
Subject 3/ADL/03.mp4#f32-95,Subject 3/ADL/03.mp4,0,3,gmdcsa24,32,95,1.072623,3.184351,,1.000000
Subject 3/ADL/03.mp4#f48-111,Subject 3/ADL/03.mp4,0,3,gmdcsa24,48,111,1.608935,3.720662,,1.000000
Subject 3/ADL/03.mp4#f64-127,Subject 3/ADL/03.mp4,0,3,gmdcsa24,64,127,2.145247,4.256974,,1.000000
Subject 3/ADL/03.mp4#f80-143,Subject 3/ADL/03.mp4,0,3,gmdcsa24,80,143,2.681559,4.793286,,1.000000
Subject 3/ADL/03.mp4#f96-159,Subject 3/ADL/03.mp4,0,3,gmdcsa24,96,159,3.217870,5.329598,,1.000000
Subject 3/ADL/03.mp4#f112-175,Subject 3/ADL/03.mp4,0,3,gmdcsa24,112,175,3.754182,5.865909,,1.000000
Subject 3/ADL/03.mp4#f128-191,Subject 3/ADL/03.mp4,0,3,gmdcsa24,128,191,4.290494,6.402221,,1.000000
Subject 3/ADL/03.mp4#f144-207,Subject 3/ADL/03.mp4,0,3,gmdcsa24,144,207,4.826805,6.938533,,1.000000
Subject 3/ADL/03.mp4#f160-223,Subject 3/ADL/03.mp4,0,3,gmdcsa24,160,223,5.363117,7.474844,,1.000000
Subject 3/ADL/03.mp4#f176-239,Subject 3/ADL/03.mp4,0,3,gmdcsa24,176,239,5.899429,8.011156,,1.000000
Subject 3/ADL/03.mp4#f192-255,Subject 3/ADL/03.mp4,0,3,gmdcsa24,192,255,6.435740,8.547468,,1.000000
Subject 3/ADL/03.mp4#f208-271,Subject 3/ADL/03.mp4,0,3,gmdcsa24,208,271,6.972052,9.083780,,1.000000
Subject 3/ADL/03.mp4#f224-287,Subject 3/ADL/03.mp4,0,3,gmdcsa24,224,287,7.508364,9.620091,,1.000000
Subject 3/ADL/04.mp4#f0-63,Subject 3/ADL/04.mp4,0,3,gmdcsa24,0,63,0.000000,2.110395,,1.000000
Subject 3/ADL/04.mp4#f16-79,Subject 3/ADL/04.mp4,0,3,gmdcsa24,16,79,0.535973,2.646368,,1.000000
Subject 3/ADL/04.mp4#f32-95,Subject 3/ADL/04.mp4,0,3,gmdcsa24,32,95,1.071947,3.182342,,1.000000
Subject 3/ADL/04.mp4#f48-111,Subject 3/ADL/04.mp4,0,3,gmdcsa24,48,111,1.607920,3.718315,,1.000000
Subject 3/ADL/04.mp4#f64-127,Subject 3/ADL/04.mp4,0,3,gmdcsa24,64,127,2.143893,4.254288,,1.000000
Subject 3/ADL/04.mp4#f80-143,Subject 3/ADL/04.mp4,0,3,gmdcsa24,80,143,2.679867,4.790262,,1.000000
Subject 3/ADL/04.mp4#f96-159,Subject 3/ADL/04.mp4,0,3,gmdcsa24,96,159,3.215840,5.326235,,1.000000
Subject 3/ADL/04.mp4#f112-175,Subject 3/ADL/04.mp4,0,3,gmdcsa24,112,175,3.751813,5.862208,,1.000000
Subject 3/ADL/04.mp4#f128-191,Subject 3/ADL/04.mp4,0,3,gmdcsa24,128,191,4.287787,6.398182,,1.000000
Subject 3/ADL/04.mp4#f144-207,Subject 3/ADL/04.mp4,0,3,gmdcsa24,144,207,4.823760,6.934155,,1.000000
Subject 3/ADL/04.mp4#f160-223,Subject 3/ADL/04.mp4,0,3,gmdcsa24,160,223,5.359733,7.470128,,1.000000
Subject 3/ADL/04.mp4#f176-239,Subject 3/ADL/04.mp4,0,3,gmdcsa24,176,239,5.895707,8.006102,,1.000000
Subject 3/ADL/04.mp4#f192-255,Subject 3/ADL/04.mp4,0,3,gmdcsa24,192,255,6.431680,8.542075,,1.000000
Subject 3/ADL/04.mp4#f208-271,Subject 3/ADL/04.mp4,0,3,gmdcsa24,208,271,6.967653,9.078048,,1.000000
Subject 3/ADL/04.mp4#f224-287,Subject 3/ADL/04.mp4,0,3,gmdcsa24,224,287,7.503627,9.614021,,1.000000
Subject 3/ADL/05.mp4#f0-63,Subject 3/ADL/05.mp4,0,3,gmdcsa24,0,63,0.000000,2.114714,,1.000000
Subject 3/ADL/05.mp4#f16-79,Subject 3/ADL/05.mp4,0,3,gmdcsa24,16,79,0.537070,2.651784,,1.000000
Subject 3/ADL/05.mp4#f32-95,Subject 3/ADL/05.mp4,0,3,gmdcsa24,32,95,1.074140,3.188854,,1.000000
Subject 3/ADL/05.mp4#f48-111,Subject 3/ADL/05.mp4,0,3,gmdcsa24,48,111,1.611210,3.725924,,1.000000
Subject 3/ADL/05.mp4#f64-127,Subject 3/ADL/05.mp4,0,3,gmdcsa24,64,127,2.148281,4.262994,,1.000000
Subject 3/ADL/05.mp4#f80-143,Subject 3/ADL/05.mp4,0,3,gmdcsa24,80,143,2.685351,4.800064,,1.000000
Subject 3/ADL/06.mp4#f0-63,Subject 3/ADL/06.mp4,0,3,gmdcsa24,0,63,0.000000,2.110712,,1.000000
Subject 3/ADL/06.mp4#f16-79,Subject 3/ADL/06.mp4,0,3,gmdcsa24,16,79,0.536054,2.646766,,1.000000
Subject 3/ADL/06.mp4#f32-95,Subject 3/ADL/06.mp4,0,3,gmdcsa24,32,95,1.072108,3.182820,,1.000000
Subject 3/ADL/06.mp4#f48-111,Subject 3/ADL/06.mp4,0,3,gmdcsa24,48,111,1.608162,3.718874,,1.000000
Subject 3/ADL/06.mp4#f64-127,Subject 3/ADL/06.mp4,0,3,gmdcsa24,64,127,2.144216,4.254928,,1.000000
Subject 3/ADL/06.mp4#f80-143,Subject 3/ADL/06.mp4,0,3,gmdcsa24,80,143,2.680270,4.790982,,1.000000
Subject 3/ADL/06.mp4#f96-159,Subject 3/ADL/06.mp4,0,3,gmdcsa24,96,159,3.216324,5.327036,,1.000000
Subject 3/ADL/06.mp4#f112-175,Subject 3/ADL/06.mp4,0,3,gmdcsa24,112,175,3.752378,5.863090,,1.000000
Subject 3/ADL/06.mp4#f128-191,Subject 3/ADL/06.mp4,0,3,gmdcsa24,128,191,4.288432,6.399144,,1.000000
Subject 3/ADL/06.mp4#f144-207,Subject 3/ADL/06.mp4,0,3,gmdcsa24,144,207,4.824486,6.935198,,1.000000
Subject 3/ADL/06.mp4#f160-223,Subject 3/ADL/06.mp4,0,3,gmdcsa24,160,223,5.360539,7.471252,,1.000000
Subject 3/ADL/06.mp4#f176-239,Subject 3/ADL/06.mp4,0,3,gmdcsa24,176,239,5.896593,8.007306,,1.000000
Subject 3/ADL/06.mp4#f192-255,Subject 3/ADL/06.mp4,0,3,gmdcsa24,192,255,6.432647,8.543360,,1.000000
Subject 3/ADL/07.mp4#f0-63,Subject 3/ADL/07.mp4,0,3,gmdcsa24,0,63,0.000000,2.107665,,1.000000
Subject 3/ADL/07.mp4#f16-79,Subject 3/ADL/07.mp4,0,3,gmdcsa24,16,79,0.535280,2.642945,,1.000000
Subject 3/ADL/07.mp4#f32-95,Subject 3/ADL/07.mp4,0,3,gmdcsa24,32,95,1.070560,3.178225,,1.000000
Subject 3/ADL/08.mp4#f0-63,Subject 3/ADL/08.mp4,0,3,gmdcsa24,0,63,0.000000,2.112729,,1.000000
Subject 3/ADL/08.mp4#f16-79,Subject 3/ADL/08.mp4,0,3,gmdcsa24,16,79,0.536566,2.649296,,1.000000
Subject 3/ADL/08.mp4#f32-95,Subject 3/ADL/08.mp4,0,3,gmdcsa24,32,95,1.073132,3.185862,,1.000000
Subject 3/ADL/08.mp4#f48-111,Subject 3/ADL/08.mp4,0,3,gmdcsa24,48,111,1.609699,3.722428,,1.000000
Subject 3/ADL/08.mp4#f64-127,Subject 3/ADL/08.mp4,0,3,gmdcsa24,64,127,2.146265,4.258994,,1.000000
Subject 3/ADL/08.mp4#f80-143,Subject 3/ADL/08.mp4,0,3,gmdcsa24,80,143,2.682831,4.795561,,1.000000
Subject 3/ADL/09.mp4#f0-63,Subject 3/ADL/09.mp4,0,3,gmdcsa24,0,63,0.000000,2.111577,,1.000000
Subject 3/ADL/09.mp4#f16-79,Subject 3/ADL/09.mp4,0,3,gmdcsa24,16,79,0.536274,2.647851,,1.000000
Subject 3/ADL/09.mp4#f32-95,Subject 3/ADL/09.mp4,0,3,gmdcsa24,32,95,1.072547,3.184124,,1.000000
Subject 3/ADL/09.mp4#f48-111,Subject 3/ADL/09.mp4,0,3,gmdcsa24,48,111,1.608821,3.720398,,1.000000
Subject 3/ADL/09.mp4#f64-127,Subject 3/ADL/09.mp4,0,3,gmdcsa24,64,127,2.145094,4.256671,,1.000000
Subject 3/ADL/09.mp4#f80-143,Subject 3/ADL/09.mp4,0,3,gmdcsa24,80,143,2.681368,4.792945,,1.000000
Subject 3/ADL/09.mp4#f96-159,Subject 3/ADL/09.mp4,0,3,gmdcsa24,96,159,3.217641,5.329218,,1.000000
Subject 3/ADL/09.mp4#f112-175,Subject 3/ADL/09.mp4,0,3,gmdcsa24,112,175,3.753915,5.865492,,1.000000
Subject 3/ADL/09.mp4#f128-191,Subject 3/ADL/09.mp4,0,3,gmdcsa24,128,191,4.290188,6.401765,,1.000000
Subject 3/ADL/09.mp4#f144-207,Subject 3/ADL/09.mp4,0,3,gmdcsa24,144,207,4.826462,6.938039,,1.000000
Subject 3/ADL/09.mp4#f160-223,Subject 3/ADL/09.mp4,0,3,gmdcsa24,160,223,5.362735,7.474313,,1.000000
Subject 3/ADL/10.mp4#f0-63,Subject 3/ADL/10.mp4,0,3,gmdcsa24,0,63,0.000000,2.111360,,1.000000
Subject 3/ADL/10.mp4#f16-79,Subject 3/ADL/10.mp4,0,3,gmdcsa24,16,79,0.536218,2.647579,,1.000000
Subject 3/ADL/10.mp4#f32-95,Subject 3/ADL/10.mp4,0,3,gmdcsa24,32,95,1.072437,3.183797,,1.000000
Subject 3/ADL/10.mp4#f48-111,Subject 3/ADL/10.mp4,0,3,gmdcsa24,48,111,1.608655,3.720016,,1.000000
Subject 3/ADL/10.mp4#f64-127,Subject 3/ADL/10.mp4,0,3,gmdcsa24,64,127,2.144874,4.256234,,1.000000
Subject 3/ADL/10.mp4#f80-143,Subject 3/ADL/10.mp4,0,3,gmdcsa24,80,143,2.681092,4.792453,,1.000000
Subject 3/ADL/10.mp4#f96-159,Subject 3/ADL/10.mp4,0,3,gmdcsa24,96,159,3.217311,5.328671,,1.000000
Subject 3/ADL/10.mp4#f112-175,Subject 3/ADL/10.mp4,0,3,gmdcsa24,112,175,3.753529,5.864890,,1.000000
Subject 3/ADL/10.mp4#f128-191,Subject 3/ADL/10.mp4,0,3,gmdcsa24,128,191,4.289748,6.401108,,1.000000
Subject 3/ADL/10.mp4#f144-207,Subject 3/ADL/10.mp4,0,3,gmdcsa24,144,207,4.825966,6.937327,,1.000000
Subject 3/ADL/10.mp4#f160-223,Subject 3/ADL/10.mp4,0,3,gmdcsa24,160,223,5.362185,7.473545,,1.000000
Subject 3/ADL/10.mp4#f176-239,Subject 3/ADL/10.mp4,0,3,gmdcsa24,176,239,5.898403,8.009764,,1.000000
Subject 3/ADL/10.mp4#f192-255,Subject 3/ADL/10.mp4,0,3,gmdcsa24,192,255,6.434622,8.545982,,1.000000
Subject 3/ADL/10.mp4#f208-271,Subject 3/ADL/10.mp4,0,3,gmdcsa24,208,271,6.970840,9.082201,,1.000000
Subject 3/ADL/10.mp4#f224-287,Subject 3/ADL/10.mp4,0,3,gmdcsa24,224,287,7.507059,9.618419,,1.000000
Subject 3/ADL/10.mp4#f240-303,Subject 3/ADL/10.mp4,0,3,gmdcsa24,240,303,8.043277,10.154638,,1.000000
Subject 3/ADL/10.mp4#f256-319,Subject 3/ADL/10.mp4,0,3,gmdcsa24,256,319,8.579496,10.690856,,1.000000
Subject 3/ADL/10.mp4#f272-335,Subject 3/ADL/10.mp4,0,3,gmdcsa24,272,335,9.115714,11.227075,,1.000000
Subject 3/ADL/10.mp4#f288-351,Subject 3/ADL/10.mp4,0,3,gmdcsa24,288,351,9.651933,11.763293,,1.000000
Subject 3/ADL/10.mp4#f304-367,Subject 3/ADL/10.mp4,0,3,gmdcsa24,304,367,10.188151,12.299512,,1.000000
Subject 3/ADL/11.mp4#f0-63,Subject 3/ADL/11.mp4,0,3,gmdcsa24,0,63,0.000000,2.108406,,1.000000
Subject 3/ADL/11.mp4#f16-79,Subject 3/ADL/11.mp4,0,3,gmdcsa24,16,79,0.535468,2.643874,,1.000000
Subject 3/ADL/11.mp4#f32-95,Subject 3/ADL/11.mp4,0,3,gmdcsa24,32,95,1.070936,3.179342,,1.000000
Subject 3/ADL/11.mp4#f48-111,Subject 3/ADL/11.mp4,0,3,gmdcsa24,48,111,1.606404,3.714810,,1.000000
Subject 3/ADL/11.mp4#f64-127,Subject 3/ADL/11.mp4,0,3,gmdcsa24,64,127,2.141873,4.250278,,1.000000
Subject 3/ADL/11.mp4#f80-143,Subject 3/ADL/11.mp4,0,3,gmdcsa24,80,143,2.677341,4.785746,,1.000000
Subject 3/ADL/11.mp4#f96-159,Subject 3/ADL/11.mp4,0,3,gmdcsa24,96,159,3.212809,5.321215,,1.000000
Subject 3/ADL/11.mp4#f112-175,Subject 3/ADL/11.mp4,0,3,gmdcsa24,112,175,3.748277,5.856683,,1.000000
Subject 3/ADL/11.mp4#f128-191,Subject 3/ADL/11.mp4,0,3,gmdcsa24,128,191,4.283745,6.392151,,1.000000
Subject 3/ADL/11.mp4#f144-207,Subject 3/ADL/11.mp4,0,3,gmdcsa24,144,207,4.819213,6.927619,,1.000000
Subject 3/ADL/11.mp4#f160-223,Subject 3/ADL/11.mp4,0,3,gmdcsa24,160,223,5.354681,7.463087,,1.000000
Subject 3/ADL/11.mp4#f176-239,Subject 3/ADL/11.mp4,0,3,gmdcsa24,176,239,5.890150,7.998555,,1.000000
Subject 3/ADL/11.mp4#f192-255,Subject 3/ADL/11.mp4,0,3,gmdcsa24,192,255,6.425618,8.534023,,1.000000
Subject 3/ADL/11.mp4#f208-271,Subject 3/ADL/11.mp4,0,3,gmdcsa24,208,271,6.961086,9.069492,,1.000000
Subject 3/ADL/11.mp4#f224-287,Subject 3/ADL/11.mp4,0,3,gmdcsa24,224,287,7.496554,9.604960,,1.000000
Subject 3/ADL/11.mp4#f240-303,Subject 3/ADL/11.mp4,0,3,gmdcsa24,240,303,8.032022,10.140428,,1.000000
Subject 3/ADL/11.mp4#f256-319,Subject 3/ADL/11.mp4,0,3,gmdcsa24,256,319,8.567490,10.675896,,1.000000
Subject 3/ADL/11.mp4#f272-335,Subject 3/ADL/11.mp4,0,3,gmdcsa24,272,335,9.102958,11.211364,,1.000000
Subject 3/ADL/11.mp4#f288-351,Subject 3/ADL/11.mp4,0,3,gmdcsa24,288,351,9.638427,11.746832,,1.000000
Subject 3/ADL/12.mp4#f0-63,Subject 3/ADL/12.mp4,0,3,gmdcsa24,0,63,0.000000,4.202625,,1.000000
Subject 3/ADL/12.mp4#f16-79,Subject 3/ADL/12.mp4,0,3,gmdcsa24,16,79,1.067333,5.269958,,1.000000
Subject 3/ADL/12.mp4#f32-95,Subject 3/ADL/12.mp4,0,3,gmdcsa24,32,95,2.134667,6.337292,,1.000000
Subject 3/ADL/12.mp4#f48-111,Subject 3/ADL/12.mp4,0,3,gmdcsa24,48,111,3.202000,7.404625,,1.000000
Subject 3/ADL/12.mp4#f64-127,Subject 3/ADL/12.mp4,0,3,gmdcsa24,64,127,4.269333,8.471958,,1.000000
Subject 3/ADL/12.mp4#f80-143,Subject 3/ADL/12.mp4,0,3,gmdcsa24,80,143,5.336667,9.539292,,1.000000
Subject 3/ADL/12.mp4#f96-159,Subject 3/ADL/12.mp4,0,3,gmdcsa24,96,159,6.404000,10.606625,,1.000000
Subject 3/ADL/13.mp4#f0-63,Subject 3/ADL/13.mp4,0,3,gmdcsa24,0,63,0.000000,4.187804,,1.000000
Subject 3/ADL/13.mp4#f16-79,Subject 3/ADL/13.mp4,0,3,gmdcsa24,16,79,1.063569,5.251373,,1.000000
Subject 3/ADL/13.mp4#f32-95,Subject 3/ADL/13.mp4,0,3,gmdcsa24,32,95,2.127138,6.314942,,1.000000
Subject 3/ADL/13.mp4#f48-111,Subject 3/ADL/13.mp4,0,3,gmdcsa24,48,111,3.190708,7.378511,,1.000000
Subject 3/ADL/13.mp4#f64-127,Subject 3/ADL/13.mp4,0,3,gmdcsa24,64,127,4.254277,8.442081,,1.000000
Subject 3/ADL/14.mp4#f0-63,Subject 3/ADL/14.mp4,0,3,gmdcsa24,0,63,0.000000,4.199511,,1.000000
Subject 3/ADL/14.mp4#f16-79,Subject 3/ADL/14.mp4,0,3,gmdcsa24,16,79,1.066542,5.266053,,1.000000
Subject 3/ADL/14.mp4#f32-95,Subject 3/ADL/14.mp4,0,3,gmdcsa24,32,95,2.133085,6.332595,,1.000000
Subject 3/ADL/14.mp4#f48-111,Subject 3/ADL/14.mp4,0,3,gmdcsa24,48,111,3.199627,7.399138,,1.000000
Subject 3/ADL/14.mp4#f64-127,Subject 3/ADL/14.mp4,0,3,gmdcsa24,64,127,4.266169,8.465680,,1.000000
Subject 3/ADL/15.mp4#f0-63,Subject 3/ADL/15.mp4,0,3,gmdcsa24,0,63,0.000000,4.199215,,1.000000
Subject 3/ADL/15.mp4#f16-79,Subject 3/ADL/15.mp4,0,3,gmdcsa24,16,79,1.066467,5.265682,,1.000000
Subject 3/ADL/15.mp4#f32-95,Subject 3/ADL/15.mp4,0,3,gmdcsa24,32,95,2.132935,6.332149,,1.000000
Subject 3/ADL/15.mp4#f48-111,Subject 3/ADL/15.mp4,0,3,gmdcsa24,48,111,3.199402,7.398617,,1.000000
Subject 3/ADL/16.mp4#f0-63,Subject 3/ADL/16.mp4,0,3,gmdcsa24,0,63,0.000000,2.111790,,1.000000
Subject 3/ADL/16.mp4#f16-79,Subject 3/ADL/16.mp4,0,3,gmdcsa24,16,79,0.536328,2.648118,,1.000000
Subject 3/ADL/16.mp4#f32-95,Subject 3/ADL/16.mp4,0,3,gmdcsa24,32,95,1.072655,3.184446,,1.000000
Subject 3/ADL/16.mp4#f48-111,Subject 3/ADL/16.mp4,0,3,gmdcsa24,48,111,1.608983,3.720773,,1.000000
Subject 3/ADL/16.mp4#f64-127,Subject 3/ADL/16.mp4,0,3,gmdcsa24,64,127,2.145311,4.257101,,1.000000
Subject 3/ADL/16.mp4#f80-143,Subject 3/ADL/16.mp4,0,3,gmdcsa24,80,143,2.681638,4.793429,,1.000000
Subject 3/ADL/16.mp4#f96-159,Subject 3/ADL/16.mp4,0,3,gmdcsa24,96,159,3.217966,5.329756,,1.000000
Subject 3/ADL/16.mp4#f112-175,Subject 3/ADL/16.mp4,0,3,gmdcsa24,112,175,3.754294,5.866084,,1.000000
Subject 3/ADL/16.mp4#f128-191,Subject 3/ADL/16.mp4,0,3,gmdcsa24,128,191,4.290621,6.402412,,1.000000
Subject 3/ADL/16.mp4#f144-207,Subject 3/ADL/16.mp4,0,3,gmdcsa24,144,207,4.826949,6.938739,,1.000000
Subject 3/ADL/16.mp4#f160-223,Subject 3/ADL/16.mp4,0,3,gmdcsa24,160,223,5.363277,7.475067,,1.000000
Subject 3/ADL/16.mp4#f176-239,Subject 3/ADL/16.mp4,0,3,gmdcsa24,176,239,5.899605,8.011395,,1.000000
Subject 3/ADL/16.mp4#f192-255,Subject 3/ADL/16.mp4,0,3,gmdcsa24,192,255,6.435932,8.547722,,1.000000
Subject 3/ADL/16.mp4#f208-271,Subject 3/ADL/16.mp4,0,3,gmdcsa24,208,271,6.972260,9.084050,,1.000000
Subject 3/ADL/16.mp4#f224-287,Subject 3/ADL/16.mp4,0,3,gmdcsa24,224,287,7.508588,9.620378,,1.000000
Subject 3/ADL/16.mp4#f240-303,Subject 3/ADL/16.mp4,0,3,gmdcsa24,240,303,8.044915,10.156706,,1.000000
Subject 3/ADL/17.mp4#f0-63,Subject 3/ADL/17.mp4,0,3,gmdcsa24,0,63,0.000000,4.198650,,1.000000
Subject 3/ADL/17.mp4#f16-79,Subject 3/ADL/17.mp4,0,3,gmdcsa24,16,79,1.066324,5.264974,,1.000000
Subject 3/ADL/17.mp4#f32-95,Subject 3/ADL/17.mp4,0,3,gmdcsa24,32,95,2.132648,6.331298,,1.000000
Subject 3/ADL/17.mp4#f48-111,Subject 3/ADL/17.mp4,0,3,gmdcsa24,48,111,3.198971,7.397622,,1.000000
Subject 3/ADL/17.mp4#f64-127,Subject 3/ADL/17.mp4,0,3,gmdcsa24,64,127,4.265295,8.463945,,1.000000
Subject 3/ADL/17.mp4#f80-143,Subject 3/ADL/17.mp4,0,3,gmdcsa24,80,143,5.331619,9.530269,,1.000000
Subject 3/ADL/17.mp4#f96-159,Subject 3/ADL/17.mp4,0,3,gmdcsa24,96,159,6.397943,10.596593,,1.000000
Subject 3/ADL/17.mp4#f112-175,Subject 3/ADL/17.mp4,0,3,gmdcsa24,112,175,7.464267,11.662917,,1.000000
Subject 3/ADL/18.mp4#f0-63,Subject 3/ADL/18.mp4,0,3,gmdcsa24,0,63,0.000000,4.195523,,1.000000
Subject 3/ADL/18.mp4#f16-79,Subject 3/ADL/18.mp4,0,3,gmdcsa24,16,79,1.065530,5.261053,,1.000000
Subject 3/ADL/18.mp4#f32-95,Subject 3/ADL/18.mp4,0,3,gmdcsa24,32,95,2.131059,6.326583,,1.000000
Subject 3/ADL/18.mp4#f48-111,Subject 3/ADL/18.mp4,0,3,gmdcsa24,48,111,3.196589,7.392112,,1.000000
Subject 3/ADL/18.mp4#f64-127,Subject 3/ADL/18.mp4,0,3,gmdcsa24,64,127,4.262119,8.457642,,1.000000
Subject 3/ADL/18.mp4#f80-143,Subject 3/ADL/18.mp4,0,3,gmdcsa24,80,143,5.327649,9.523172,,1.000000
Subject 3/ADL/18.mp4#f96-159,Subject 3/ADL/18.mp4,0,3,gmdcsa24,96,159,6.393178,10.588701,,1.000000
Subject 3/ADL/19.mp4#f0-63,Subject 3/ADL/19.mp4,0,3,gmdcsa24,0,63,0.000000,4.187122,,1.000000
Subject 3/ADL/19.mp4#f16-79,Subject 3/ADL/19.mp4,0,3,gmdcsa24,16,79,1.063396,5.250518,,1.000000
Subject 3/ADL/19.mp4#f32-95,Subject 3/ADL/19.mp4,0,3,gmdcsa24,32,95,2.126792,6.313913,,1.000000
Subject 3/ADL/20.mp4#f0-63,Subject 3/ADL/20.mp4,0,3,gmdcsa24,0,63,0.000000,4.197006,,1.000000
Subject 3/ADL/20.mp4#f16-79,Subject 3/ADL/20.mp4,0,3,gmdcsa24,16,79,1.065906,5.262913,,1.000000
Subject 3/ADL/20.mp4#f32-95,Subject 3/ADL/20.mp4,0,3,gmdcsa24,32,95,2.131813,6.328819,,1.000000
Subject 3/ADL/20.mp4#f48-111,Subject 3/ADL/20.mp4,0,3,gmdcsa24,48,111,3.197719,7.394725,,1.000000
Subject 3/ADL/20.mp4#f64-127,Subject 3/ADL/20.mp4,0,3,gmdcsa24,64,127,4.263625,8.460632,,1.000000
Subject 3/ADL/21.mp4#f0-63,Subject 3/ADL/21.mp4,0,3,gmdcsa24,0,63,0.000000,2.112090,,1.000000
Subject 3/ADL/21.mp4#f16-79,Subject 3/ADL/21.mp4,0,3,gmdcsa24,16,79,0.536404,2.648494,,1.000000
Subject 3/ADL/21.mp4#f32-95,Subject 3/ADL/21.mp4,0,3,gmdcsa24,32,95,1.072808,3.184898,,1.000000
Subject 3/ADL/21.mp4#f48-111,Subject 3/ADL/21.mp4,0,3,gmdcsa24,48,111,1.609212,3.721302,,1.000000
Subject 3/ADL/21.mp4#f64-127,Subject 3/ADL/21.mp4,0,3,gmdcsa24,64,127,2.145616,4.257706,,1.000000
Subject 3/ADL/21.mp4#f80-143,Subject 3/ADL/21.mp4,0,3,gmdcsa24,80,143,2.682020,4.794110,,1.000000
Subject 3/ADL/21.mp4#f96-159,Subject 3/ADL/21.mp4,0,3,gmdcsa24,96,159,3.218424,5.330514,,1.000000
Subject 3/ADL/21.mp4#f112-175,Subject 3/ADL/21.mp4,0,3,gmdcsa24,112,175,3.754827,5.866918,,1.000000
Subject 3/ADL/21.mp4#f128-191,Subject 3/ADL/21.mp4,0,3,gmdcsa24,128,191,4.291231,6.403322,,1.000000
Subject 3/ADL/21.mp4#f144-207,Subject 3/ADL/21.mp4,0,3,gmdcsa24,144,207,4.827635,6.939726,,1.000000
Subject 3/ADL/21.mp4#f160-223,Subject 3/ADL/21.mp4,0,3,gmdcsa24,160,223,5.364039,7.476130,,1.000000
Subject 3/ADL/21.mp4#f176-239,Subject 3/ADL/21.mp4,0,3,gmdcsa24,176,239,5.900443,8.012534,,1.000000
Subject 3/ADL/21.mp4#f192-255,Subject 3/ADL/21.mp4,0,3,gmdcsa24,192,255,6.436847,8.548938,,1.000000
Subject 3/ADL/21.mp4#f208-271,Subject 3/ADL/21.mp4,0,3,gmdcsa24,208,271,6.973251,9.085341,,1.000000
Subject 3/ADL/21.mp4#f224-287,Subject 3/ADL/21.mp4,0,3,gmdcsa24,224,287,7.509655,9.621745,,1.000000
Subject 3/ADL/21.mp4#f240-303,Subject 3/ADL/21.mp4,0,3,gmdcsa24,240,303,8.046059,10.158149,,1.000000
Subject 3/ADL/22.mp4#f0-63,Subject 3/ADL/22.mp4,0,3,gmdcsa24,0,63,0.000000,2.112526,,1.000000
Subject 3/ADL/22.mp4#f16-79,Subject 3/ADL/22.mp4,0,3,gmdcsa24,16,79,0.536514,2.649040,,1.000000
Subject 3/ADL/22.mp4#f32-95,Subject 3/ADL/22.mp4,0,3,gmdcsa24,32,95,1.073029,3.185555,,1.000000
Subject 3/ADL/22.mp4#f48-111,Subject 3/ADL/22.mp4,0,3,gmdcsa24,48,111,1.609543,3.722069,,1.000000
Subject 3/ADL/22.mp4#f64-127,Subject 3/ADL/22.mp4,0,3,gmdcsa24,64,127,2.146058,4.258584,,1.000000
Subject 3/ADL/22.mp4#f80-143,Subject 3/ADL/22.mp4,0,3,gmdcsa24,80,143,2.682572,4.795098,,1.000000
Subject 3/ADL/22.mp4#f96-159,Subject 3/ADL/22.mp4,0,3,gmdcsa24,96,159,3.219087,5.331613,,1.000000
