path,label,start_frame,end_frame,scenario,cam,dataset,source_row,pose_path,backend,frames,zero_pose_frames,mean_confidence,source_frames,track_count,primary_track_id,primary_track_coverage
dataset/dataset/chute20/cam8.avi,1,605,635,20,8,mcfd,472,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam8__f605_635.npz,yolo_bytetrack,64,0,0.667400,983,1,8787,1.000000
dataset/dataset/chute20/cam8.avi,1,635,665,20,8,mcfd,473,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute20__cam8__f635_665.npz,yolo_bytetrack,64,54,0.104601,983,1,8787,0.161290
dataset/dataset/chute21/cam1.avi,0,558,588,21,1,mcfd,474,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam1__f558_588.npz,yolo_bytetrack,64,0,0.558997,1207,1,8807,1.000000
dataset/dataset/chute21/cam1.avi,1,888,918,21,1,mcfd,475,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam1__f888_918.npz,yolo_bytetrack,64,31,0.338298,1207,1,8817,0.516129
dataset/dataset/chute21/cam2.avi,0,568,598,21,2,mcfd,476,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam2__f568_598.npz,yolo_bytetrack,64,15,0.518336,1217,1,8837,0.774194
dataset/dataset/chute21/cam2.avi,1,898,928,21,2,mcfd,477,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam2__f898_928.npz,yolo_bytetrack,64,34,0.326348,1217,1,8850,0.451613
dataset/dataset/chute21/cam3.avi,0,560,590,21,3,mcfd,478,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam3__f560_590.npz,yolo_bytetrack,64,55,0.100232,1209,1,8871,0.129032
dataset/dataset/chute21/cam3.avi,1,890,920,21,3,mcfd,479,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam3__f890_920.npz,yolo_bytetrack,64,64,0.000000,1209,0,-1,0.000000
dataset/dataset/chute21/cam4.avi,0,538,568,21,4,mcfd,480,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam4__f538_568.npz,yolo_bytetrack,64,28,0.441774,1190,1,8924,0.580645
dataset/dataset/chute21/cam4.avi,1,868,898,21,4,mcfd,481,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam4__f868_898.npz,yolo_bytetrack,64,51,0.142289,1190,1,8985,0.193548
dataset/dataset/chute21/cam5.avi,0,546,576,21,5,mcfd,482,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam5__f546_576.npz,yolo_bytetrack,64,0,0.645020,1195,2,9030,1.000000
dataset/dataset/chute21/cam5.avi,1,876,906,21,5,mcfd,483,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam5__f876_906.npz,yolo_bytetrack,64,56,0.056317,1195,1,9039,0.129032
dataset/dataset/chute21/cam6.avi,0,570,600,21,6,mcfd,484,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam6__f570_600.npz,yolo_bytetrack,64,34,0.343719,1220,1,9070,0.483871
dataset/dataset/chute21/cam6.avi,1,900,930,21,6,mcfd,485,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam6__f900_930.npz,yolo_bytetrack,64,64,0.000000,1220,0,-1,0.000000
dataset/dataset/chute21/cam7.avi,0,570,600,21,7,mcfd,486,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam7__f570_600.npz,yolo_bytetrack,64,0,0.778289,1219,1,9095,1.000000
dataset/dataset/chute21/cam7.avi,1,900,930,21,7,mcfd,487,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam7__f900_930.npz,yolo_bytetrack,64,57,0.081641,1219,2,9109,0.096774
dataset/dataset/chute21/cam8.avi,0,538,568,21,8,mcfd,488,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam8__f538_568.npz,yolo_bytetrack,64,0,0.662217,1187,1,9132,1.000000
dataset/dataset/chute21/cam8.avi,1,868,898,21,8,mcfd,489,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute21__cam8__f868_898.npz,yolo_bytetrack,64,15,0.488909,1187,1,9150,0.774194
dataset/dataset/chute22/cam1.avi,0,736,766,22,1,mcfd,490,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam1__f736_766.npz,yolo_bytetrack,64,64,0.000000,1109,0,-1,0.000000
dataset/dataset/chute22/cam1.avi,1,772,802,22,1,mcfd,491,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam1__f772_802.npz,yolo_bytetrack,64,64,0.000000,1109,0,-1,0.000000
dataset/dataset/chute22/cam2.avi,0,782,812,22,2,mcfd,492,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam2__f782_812.npz,yolo_bytetrack,64,0,0.807835,1155,1,9213,1.000000
dataset/dataset/chute22/cam2.avi,1,818,848,22,2,mcfd,493,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam2__f818_848.npz,yolo_bytetrack,64,20,0.561119,1155,1,9213,0.677419
dataset/dataset/chute22/cam3.avi,0,787,817,22,3,mcfd,494,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam3__f787_817.npz,yolo_bytetrack,64,4,0.805966,1160,1,9225,0.935484
dataset/dataset/chute22/cam3.avi,1,823,853,22,3,mcfd,495,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam3__f823_853.npz,yolo_bytetrack,64,38,0.340450,1160,1,9225,0.387097
dataset/dataset/chute22/cam4.avi,0,777,807,22,4,mcfd,496,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam4__f777_807.npz,yolo_bytetrack,64,2,0.864994,1150,2,9329,0.967742
dataset/dataset/chute22/cam4.avi,1,813,843,22,4,mcfd,497,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam4__f813_843.npz,yolo_bytetrack,64,6,0.759011,1150,1,9329,0.903226
dataset/dataset/chute22/cam5.avi,0,789,819,22,5,mcfd,498,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam5__f789_819.npz,yolo_bytetrack,64,53,0.075345,1162,1,9444,0.161290
dataset/dataset/chute22/cam5.avi,1,825,855,22,5,mcfd,499,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam5__f825_855.npz,yolo_bytetrack,64,64,0.000000,1162,0,-1,0.000000
dataset/dataset/chute22/cam6.avi,0,782,812,22,6,mcfd,500,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam6__f782_812.npz,yolo_bytetrack,64,58,0.080786,1155,1,9500,0.096774
dataset/dataset/chute22/cam6.avi,1,818,848,22,6,mcfd,501,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam6__f818_848.npz,yolo_bytetrack,64,47,0.177974,1155,1,9500,0.258065
dataset/dataset/chute22/cam7.avi,0,782,812,22,7,mcfd,502,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam7__f782_812.npz,yolo_bytetrack,64,0,0.844845,1156,1,9517,1.000000
dataset/dataset/chute22/cam7.avi,1,818,848,22,7,mcfd,503,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam7__f818_848.npz,yolo_bytetrack,64,12,0.628308,1156,1,9517,0.806452
dataset/dataset/chute22/cam8.avi,0,770,800,22,8,mcfd,504,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam8__f770_800.npz,yolo_bytetrack,64,39,0.249932,1143,1,9551,0.387097
dataset/dataset/chute22/cam8.avi,1,806,836,22,8,mcfd,505,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute22__cam8__f806_836.npz,yolo_bytetrack,64,33,0.338777,1143,1,9551,0.483871
dataset/dataset/chute23/cam1.avi,0,694,724,23,1,mcfd,506,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam1__f694_724.npz,yolo_bytetrack,64,23,0.420993,5381,1,9569,0.645161
dataset/dataset/chute23/cam1.avi,1,1551,1581,23,1,mcfd,507,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam1__f1551_1581.npz,yolo_bytetrack,64,60,0.038783,5381,1,9621,0.064516
dataset/dataset/chute23/cam1.avi,1,1581,1611,23,1,mcfd,508,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam1__f1581_1611.npz,yolo_bytetrack,64,52,0.120969,5381,2,9623,0.193548
dataset/dataset/chute23/cam1.avi,0,1693,1723,23,1,mcfd,509,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam1__f1693_1723.npz,yolo_bytetrack,64,7,0.729528,5381,1,9623,0.903226
dataset/dataset/chute23/cam1.avi,1,3605,3635,23,1,mcfd,510,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam1__f3605_3635.npz,yolo_bytetrack,64,64,0.000000,5381,0,-1,0.000000
dataset/dataset/chute23/cam1.avi,0,4137,4167,23,1,mcfd,511,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam1__f4137_4167.npz,yolo_bytetrack,64,0,0.946680,5381,2,9756,1.000000
dataset/dataset/chute23/cam2.avi,0,715,745,23,2,mcfd,512,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam2__f715_745.npz,yolo_bytetrack,64,0,0.725659,5402,1,9802,1.000000
dataset/dataset/chute23/cam2.avi,1,1572,1602,23,2,mcfd,513,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam2__f1572_1602.npz,yolo_bytetrack,64,64,0.000000,5402,0,-1,0.000000
dataset/dataset/chute23/cam2.avi,1,1602,1632,23,2,mcfd,514,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam2__f1602_1632.npz,yolo_bytetrack,64,45,0.186208,5402,2,9819,0.290323
dataset/dataset/chute23/cam2.avi,0,1714,1744,23,2,mcfd,515,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam2__f1714_1744.npz,yolo_bytetrack,64,0,0.788737,5402,1,9821,1.000000
dataset/dataset/chute23/cam2.avi,1,3626,3656,23,2,mcfd,516,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam2__f3626_3656.npz,yolo_bytetrack,64,56,0.101577,5402,1,9847,0.129032
dataset/dataset/chute23/cam2.avi,0,4158,4188,23,2,mcfd,517,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam2__f4158_4188.npz,yolo_bytetrack,64,0,0.804155,5402,1,9851,1.000000
dataset/dataset/chute23/cam3.avi,0,715,745,23,3,mcfd,518,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam3__f715_745.npz,yolo_bytetrack,64,6,0.714294,5402,1,9888,0.903226
dataset/dataset/chute23/cam5.avi,1,1572,1602,23,5,mcfd,519,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam5__f1572_1602.npz,yolo_bytetrack,64,45,0.166008,5404,1,10171,0.290323
dataset/dataset/chute23/cam3.avi,1,1602,1632,23,3,mcfd,520,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam3__f1602_1632.npz,yolo_bytetrack,64,0,0.650200,5402,1,9916,1.000000
dataset/dataset/chute23/cam3.avi,0,1714,1744,23,3,mcfd,521,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam3__f1714_1744.npz,yolo_bytetrack,64,0,0.752316,5402,1,9916,1.000000
dataset/dataset/chute23/cam3.avi,1,3626,3656,23,3,mcfd,522,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam3__f3626_3656.npz,yolo_bytetrack,64,52,0.140270,5402,1,9948,0.193548
dataset/dataset/chute23/cam3.avi,0,4158,4188,23,3,mcfd,523,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam3__f4158_4188.npz,yolo_bytetrack,64,0,0.749925,5402,1,9968,1.000000
dataset/dataset/chute23/cam4.avi,0,708,738,23,4,mcfd,524,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam4__f708_738.npz,yolo_bytetrack,64,21,0.517022,5395,1,10696,0.677419
dataset/dataset/chute23/cam4.avi,1,1565,1595,23,4,mcfd,525,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam4__f1565_1595.npz,yolo_bytetrack,64,0,0.728690,5395,1,10736,1.000000
dataset/dataset/chute23/cam4.avi,1,1595,1625,23,4,mcfd,526,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam4__f1595_1625.npz,yolo_bytetrack,64,0,0.698596,5395,1,10736,1.000000
dataset/dataset/chute23/cam4.avi,0,1707,1737,23,4,mcfd,527,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam4__f1707_1737.npz,yolo_bytetrack,64,0,0.787064,5395,1,10736,1.000000
dataset/dataset/chute23/cam4.avi,1,3619,3649,23,4,mcfd,528,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam4__f3619_3649.npz,yolo_bytetrack,64,0,0.739586,5395,1,10837,1.000000
dataset/dataset/chute23/cam4.avi,0,4151,4181,23,4,mcfd,529,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam4__f4151_4181.npz,yolo_bytetrack,64,0,0.734419,5395,2,10837,1.000000
dataset/dataset/chute23/cam5.avi,0,717,747,23,5,mcfd,530,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam5__f717_747.npz,yolo_bytetrack,64,2,0.688657,5404,2,10078,0.967742
dataset/dataset/chute23/cam5.avi,1,1574,1604,23,5,mcfd,531,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam5__f1574_1604.npz,yolo_bytetrack,64,46,0.156915,5404,1,10171,0.290323
dataset/dataset/chute23/cam5.avi,1,1604,1634,23,5,mcfd,532,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam5__f1604_1634.npz,yolo_bytetrack,64,36,0.247448,5404,1,10171,0.419355
dataset/dataset/chute23/cam5.avi,0,1716,1746,23,5,mcfd,533,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam5__f1716_1746.npz,yolo_bytetrack,64,4,0.836780,5404,2,10200,0.935484
dataset/dataset/chute23/cam5.avi,1,3628,3658,23,5,mcfd,534,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam5__f3628_3658.npz,yolo_bytetrack,64,39,0.222514,5404,2,10366,0.387097
dataset/dataset/chute23/cam5.avi,0,4160,4190,23,5,mcfd,535,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam5__f4160_4190.npz,yolo_bytetrack,64,0,0.905701,5404,2,10474,1.000000
dataset/dataset/chute23/cam6.avi,0,723,753,23,6,mcfd,536,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam6__f723_753.npz,yolo_bytetrack,64,0,0.785598,5410,1,10925,1.000000
dataset/dataset/chute23/cam6.avi,1,1580,1610,23,6,mcfd,537,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam6__f1580_1610.npz,yolo_bytetrack,64,0,0.705234,5410,1,10940,1.000000
dataset/dataset/chute23/cam6.avi,1,1610,1640,23,6,mcfd,538,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam6__f1610_1640.npz,yolo_bytetrack,64,3,0.655214,5410,1,10940,0.967742
dataset/dataset/chute23/cam6.avi,0,1722,1752,23,6,mcfd,539,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam6__f1722_1752.npz,yolo_bytetrack,64,0,0.802648,5410,1,10940,1.000000
dataset/dataset/chute23/cam6.avi,1,3634,3664,23,6,mcfd,540,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam6__f3634_3664.npz,yolo_bytetrack,64,0,0.702310,5410,1,10985,1.000000
dataset/dataset/chute23/cam6.avi,0,4166,4196,23,6,mcfd,541,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam6__f4166_4196.npz,yolo_bytetrack,64,0,0.725973,5410,1,10985,1.000000
dataset/dataset/chute23/cam7.avi,0,713,743,23,7,mcfd,542,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam7__f713_743.npz,yolo_bytetrack,64,0,0.744460,5400,1,11056,1.000000
dataset/dataset/chute23/cam7.avi,1,1570,1600,23,7,mcfd,543,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam7__f1570_1600.npz,yolo_bytetrack,64,45,0.229747,5400,1,11075,0.290323
dataset/dataset/chute23/cam7.avi,1,1600,1630,23,7,mcfd,544,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam7__f1600_1630.npz,yolo_bytetrack,64,4,0.712534,5400,1,11075,0.935484
dataset/dataset/chute23/cam7.avi,0,1712,1742,23,7,mcfd,545,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam7__f1712_1742.npz,yolo_bytetrack,64,0,0.900906,5400,1,11075,1.000000
dataset/dataset/chute23/cam7.avi,1,3624,3654,23,7,mcfd,546,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam7__f3624_3654.npz,yolo_bytetrack,64,0,0.663683,5400,1,11106,1.000000
dataset/dataset/chute23/cam7.avi,0,4156,4186,23,7,mcfd,547,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam7__f4156_4186.npz,yolo_bytetrack,64,0,0.712633,5400,1,11106,1.000000
dataset/dataset/chute23/cam8.avi,0,663,693,23,8,mcfd,548,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam8__f663_693.npz,yolo_bytetrack,64,0,0.698698,5350,1,11132,1.000000
dataset/dataset/chute23/cam8.avi,1,1520,1550,23,8,mcfd,549,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam8__f1520_1550.npz,yolo_bytetrack,64,29,0.437799,5350,1,11147,0.548387
dataset/dataset/chute23/cam8.avi,1,1550,1580,23,8,mcfd,550,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam8__f1550_1580.npz,yolo_bytetrack,64,64,0.000000,5350,0,-1,0.000000
dataset/dataset/chute23/cam8.avi,0,1662,1692,23,8,mcfd,551,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam8__f1662_1692.npz,yolo_bytetrack,64,2,0.771715,5350,1,11156,0.967742
dataset/dataset/chute23/cam8.avi,1,3574,3604,23,8,mcfd,552,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam8__f3574_3604.npz,yolo_bytetrack,64,6,0.583499,5350,2,11186,0.903226
dataset/dataset/chute23/cam8.avi,0,4106,4136,23,8,mcfd,553,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute23__cam8__f4106_4136.npz,yolo_bytetrack,64,0,0.860511,5350,1,11208,1.000000
